,Unnamed: 0,code,last_modified_datetime,product_name,brands,countries,serving_size,nutrition_grade_fr,energy_100g,fat_100g,saturated-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,vitamin-a_100g,vitamin-c_100g,calcium_100g,iron_100g,nutrition-score-fr_100g
520,1332,9800600106,2017-03-09T15:25:16Z,"Fererro, Nutella, B-Ready Filled Wafer Bars",Ferrero U.S.A.  Incorporated,US,22.0,e,2092.0,27.27,9.09,0.0,0.0,63.64,45.45,4.6,9.09,0.46228,0.182,0.0,0.0,0.091,0.00164,22.0
521,1333,9800600236,2017-03-09T15:46:47Z,Fine Assorted Confection,"Ferrero Collection,  Ferrero U.S.A.  Incorporated",US,40.0,e,2510.0,42.5,17.5,0.0,0.012,47.5,40.0,5.0,7.5,0.22352,0.088,0.0,0.0,0.1,0.0018,20.0
522,1334,9800630110,2017-03-09T14:51:18Z,"Eggs Chocolate Covered Crispy Eggs, Hazelnut","Ferrero,  Ferrero U.S.A.  Incorporated",US,40.0,e,2406.0,37.5,17.5,0.0,0.012,52.5,45.0,2.5,7.5,0.1905,0.075,7.5e-05,0.0,0.15,0.0009,23.0
523,1335,9800630127,2017-03-09T14:51:20Z,"Eggs Chocolate Covered Crispy Eggs, Cocoa","Ferrero,  Ferrero U.S.A.  Incorporated",US,40.0,e,2301.0,37.5,20.0,0.0,0.012,52.5,42.5,5.0,5.0,0.09652,0.038,7.5e-05,0.0,0.05,0.0027,20.0
524,1336,9800800049,2017-03-09T11:55:04Z,Hazelnut Spread + Breadsticks,Nutella,US,52.0,e,2171.0,25.0,9.62,0.0,0.01,63.46,44.23,3.8,7.69,0.58674,0.231,0.0,0.0,0.077,0.00208,21.0
525,1337,9800800056,2017-03-09T14:04:56Z,Hazelnut Spread + Breadsticks,Nutella,en:US,52.0,e,2171.0,26.92,9.62,0.0,0.01,65.38,44.23,3.8,7.69,0.635,0.25,0.0,0.0,0.077,0.00208,21.0
526,1338,9800800094,2017-03-09T12:09:30Z,Hazelnut Spread + Pretzel Sticks,Nutella,US,54.0,e,2092.0,24.07,7.41,0.0,0.009,66.67,42.59,3.7,7.41,1.27,0.5,0.0,0.0,0.074,0.00333,22.0
527,1339,9800800124,2017-03-09T12:38:43Z,12 Pack Hazelnut Spread + Breadsticks,Nutella Ferrero,US,52.0,e,2171.0,26.92,9.62,0.0,0.01,65.38,44.23,3.8,7.69,0.635,0.25,0.0,0.0,0.077,0.00208,21.0
528,1340,9800800254,2017-03-09T14:51:13Z,"Nutella, Hazelnut Spread With Cocoa","Ferrero,  Ferrero U.S.A.  Incorporated",US,37.0,e,2264.0,32.43,10.81,0.0,0.014,62.16,56.76,2.7,5.41,0.10414,0.041,0.0,0.0,0.108,0.00195,23.0
529,1342,9800802203,2017-03-09T14:51:18Z,"Nutella, Hazelnut Spread With Cocoa","Ferrero,  Ferrero U.S.A.  Incorporated",US,37.0,e,2264.0,32.43,10.81,0.0,0.014,62.16,56.76,2.7,5.41,0.10414,0.041,0.0,0.0,0.108,0.00195,23.0
530,1343,9800892204,2017-01-12T15:10:15Z,Nutella,"Ferrero,Nutella","France,Suisse,États-Unis,Canada",37.0,e,2260.0,32.4,10.8,0.0,0.0,56.8,56.8,2.7,5.41,0.103,0.0405,0.0,0.0,0.108,0.00195,23.0
531,1347,9802802102,2017-03-09T16:09:46Z,"Mountain Pure, Coconut Chips",Truicoco,US,20.0,e,2406.0,35.0,30.0,0.0,0.0,60.0,40.0,15.0,5.0,1.4605,0.575,0.0,0.0,0.0,0.0018,26.0
532,1350,98601,2017-03-09T13:15:20Z,Chicken Noodle Soup,Trader Joe's,US,248.0,b,151.0,0.4,0.2,0.0,0.008,5.65,0.4,0.4,2.42,0.74676,0.294,3.63e-05,0.0,0.008,0.00029,2.0
533,1351,98724,2017-03-09T12:15:48Z,Julienne sliced sun dried tomatoes in olive oil,Trader Joe's,United States,19.0,b,1540.0,26.3,2.63,0.0,0.0,31.6,15.8,5.26,5.26,0.134,0.0526,0.000474,0.0316,0.105,0.00947,1.0
534,1352,98939,2017-03-09T09:47:25Z,"Spaghetti Sauce, Roasted Garlic",Trader Giotto's,US,125.0,c,234.0,2.0,0.0,0.0,0.0,8.0,4.8,0.8,1.6,0.9144,0.36,0.00018,0.0168,0.032,0.00086,3.0
535,1353,99080,2017-03-09T13:14:28Z,Mushroom & Herb Risotto,Trader Joe's,US,42.0,c,1494.0,0.0,0.0,0.0,0.0,78.57,2.38,2.4,7.14,1.69418,0.667,0.0,0.0029,0.048,0.00429,8.0
536,1359,10001163956,2017-03-10T10:58:13Z,"Hu, Crunchy Chocolate Bar, Banana",B R Group Inc.,US,30.0,d,1954.0,40.0,23.33,0.0,0.0,40.0,26.67,6.7,10.0,0.0,0.0,0.0,0.0,0.067,0.009,15.0
537,1360,10001210209,2017-03-09T15:03:58Z,Hu Simple Chocolate Bar,B R Group Inc.,US,30.0,d,2230.0,43.33,26.67,0.0,0.0,46.67,30.0,10.0,6.67,0.0,0.0,0.0,0.0,0.067,0.009,17.0
538,1361,10001210254,2017-03-09T13:06:43Z,"Get Back To Human, Crunchy Fig Chocolate Bar",Hu,US,30.0,d,2092.0,40.0,20.0,0.0,0.0,43.33,30.0,10.0,6.67,0.0,0.0,0.0,0.0,0.067,0.009,17.0
539,1362,10001210308,2017-03-09T13:06:43Z,"Get Back To Human, Chocolate Bar, Crunchy Mint",Hu,US,30.0,d,2230.0,43.33,26.67,0.0,0.0,43.33,26.67,10.0,6.67,0.0,0.0,0.0,0.0,0.067,0.009,16.0
540,1363,10001210353,2017-03-09T13:06:43Z,"Get Back To Human, Chocolate Bar, Almond Butter + Puffed Quinoa",Hu,US,30.0,d,2372.0,50.0,26.67,0.0,0.0,40.0,26.67,6.7,6.67,0.0,0.0,0.0,0.0,0.067,0.006,17.0
541,1364,10001210551,2017-03-09T13:06:45Z,Salty Chocolate Bar,Hu,US,30.0,e,2230.0,43.33,26.67,0.0,0.0,46.67,30.0,10.0,6.67,1.016,0.4,0.0,0.0,0.067,0.009,21.0
542,1367,10082550010,2017-03-09T16:43:07Z,"Golden Island, Kettle-Cooked Beef Jerky, Chili Lime",Formosa Food Co Inc,US,28.0,e,1494.0,10.71,3.57,0.0,0.107,21.43,14.29,0.0,42.86,3.90144,1.536,0.0001071,0.0,0.0,0.00386,20.0
543,1368,10082550027,2017-03-09T13:41:23Z,"Golden Island, Beef Jerky",Golden Island Jerky Inc.,US,28.0,e,1343.0,7.14,3.57,0.0,0.089,32.14,25.0,0.0,35.71,2.72034,1.071,0.0002142,0.0,0.0,0.00514,22.0
544,1369,10082550034,2017-03-09T13:03:34Z,"Golden Island, Pork Jerky, Sriracha",Golden Island Jerky Inc.,US,28.0,e,1494.0,8.93,3.57,0.0,0.107,28.57,28.57,0.0,35.71,3.71856,1.464,0.0,0.0,0.0,0.00257,23.0
545,1370,10082550041,2017-03-09T13:41:22Z,"Golden Island, Korean Barbecue Pork Jerky",Golden Island Jerky Inc.,US,28.0,e,1343.0,7.14,1.79,0.0,0.089,35.71,35.71,0.0,28.57,3.26644,1.286,0.0,0.0,0.0,0.00129,22.0
546,1371,10082550058,2017-03-09T13:03:03Z,"Golden Island, Pork Jerky, Grilled Barbecue",Golden Island Jerky Inc.,US,28.0,e,1494.0,7.14,1.79,0.0,0.089,39.29,39.29,0.0,28.57,2.81178,1.107,0.0,0.0,0.0,0.00257,23.0
547,1373,10096605102,2017-03-09T11:56:02Z,Parmesan Cheese Topping,Caputo,US,5.0,e,1674.0,20.0,20.0,0.0,0.1,0.0,0.0,0.0,40.0,4.064,1.6,0.0,0.0,1.2,0.0,24.0
548,1375,101080,2017-03-09T12:15:56Z,Marinara Sauce,Trader Giotto's,US,125.0,b,268.0,1.2,0.0,0.0,0.0,8.0,4.8,2.4,1.6,0.9144,0.36,0.00012,0.0096,0.0,0.00058,1.0
549,1376,101110,2017-03-09T12:15:54Z,"Marinara, Tomato Basil",Trader Giotto's,US,113.0,b,205.0,2.21,0.0,0.0,0.0,7.08,2.65,1.8,0.88,0.98806,0.389,0.0001326,0.0159,0.035,0.00127,2.0
550,1377,101424,2017-03-09T14:48:42Z,Broccoli & Cheddar Cheese Quiche,"Trader Joe's,  Napoli's Italian Bakery",US,170.0,d,1134.0,17.65,8.82,0.29,0.094,18.82,2.35,1.2,10.0,1.3589,0.535,0.0002205,0.0,0.206,0.00159,15.0
551,1378,10153140010,2017-03-10T08:49:42Z,Longaniza Puertorican Style Fresh Sausage,Productos La Aguadillana,US,90.0,d,883.0,16.67,5.56,0.0,0.067,1.11,0.0,0.0,16.67,1.41224,0.556,0.0,0.0,0.0,0.0008,13.0
552,1382,10200100356,2017-03-09T10:48:36Z,Chicken Breading Mix,Washington,US,14.0,d,1343.0,0.0,0.0,0.0,0.0,71.43,0.0,0.0,7.14,11.06678,4.357,0.0,0.0,0.143,0.00257,14.0
553,1385,10200227206,2017-03-09T10:26:31Z,Enriched Stone Ground Self-Rising White Corn Meal Mix,Wilkins Rogers Mills,US,30.0,c,1536.0,3.33,0.0,0.0,0.0,73.33,0.0,3.3,10.0,3.21818,1.267,0.0,0.0,0.2,0.0048,10.0
554,1388,1020110139,2017-03-09T11:27:31Z,"Ravioli, Sweet Butternut Squash",Bertagni,US,80.0,c,1096.0,6.25,5.0,0.0,0.069,43.75,8.75,3.8,8.75,0.762,0.3,0.0001125,0.0,0.05,0.0009,6.0
555,1390,10288000074,2017-03-09T20:51:04Z,Salted Roasted Peanuts In The Shell,Jeppi Nut Company,US,28.0,d,2540.0,46.43,8.93,0.0,0.0,25.0,0.0,7.1,25.0,1.905,0.75,0.0,0.0,0.0,0.0,18.0
556,1391,10300000136,2017-03-09T10:54:45Z,Mixed Nuts,Diamond Of California,US,30.0,c,2648.0,60.0,5.0,0.0,0.0,16.67,3.33,10.0,16.67,0.0,0.0,0.0,0.0,0.133,0.0036,6.0
557,1392,10300000259,2017-03-10T10:25:12Z,Almonds,Diamond Foods  Inc.,US,30.0,b,2372.0,50.0,3.33,0.0,0.0,20.0,3.33,13.3,20.0,0.0,0.0,0.0,0.0,0.267,0.0048,0.0
558,1393,10300000358,2017-03-09T15:25:16Z,"Of California, Pecans","Diamond,  Diamond Foods  Inc.",US,30.0,d,2929.0,73.33,40.0,0.0,0.0,13.33,3.33,10.0,10.0,0.0,0.0,0.0,0.0,0.067,0.0024,13.0
559,1394,10300000389,2017-03-09T16:10:21Z,"Of California, Mixed Nuts","Diamond,  Diamond Foods  Inc.",US,30.0,c,2648.0,63.33,8.33,0.0,0.0,16.67,3.33,10.0,16.67,0.0,0.0,0.0,0.0,0.133,0.0036,10.0
560,1395,10300000600,2017-03-09T09:34:00Z,Pecans,Diamond Of California,US,30.0,c,2929.0,73.33,6.67,0.0,0.0,13.33,3.33,10.0,10.0,0.0,0.0,0.0,0.0,0.067,0.0024,9.0
561,1396,10300041948,2017-03-09T12:19:01Z,Walnut Topping,Diamond,US,30.0,c,2791.0,66.67,6.67,0.0,0.0,13.33,3.33,6.7,16.67,0.0,0.0,0.0,0.0,0.067,0.0024,9.0
562,1398,10300045946,2017-03-09T12:19:21Z,Shelled Walnuts,Diamond,US,30.0,c,2791.0,66.67,6.67,0.0,0.0,13.33,3.33,6.7,16.67,0.0,0.0,0.0,0.0,0.067,0.0024,9.0
563,1399,10300047018,2017-03-09T15:04:00Z,"Of California, Shelled Walnuts","Diamond,  Diamond Foods  Inc.",US,30.0,c,2791.0,66.67,6.67,0.0,0.0,13.33,3.33,6.7,16.67,0.0,0.0,0.0,0.0,0.067,0.0024,9.0
564,1401,10300048947,2017-03-09T13:04:20Z,Chopped Walnuts,Diamond,US,30.0,c,2791.0,66.67,6.67,0.0,0.0,13.33,3.33,6.7,16.67,0.0,0.0,0.0,0.0,0.067,0.0024,9.0
565,1402,10300064213,2017-03-09T12:13:07Z,Nut & Granola Mix With Glazed Walnuts,Emerald,US,212.5,b,356.0,3.29,0.94,0.0,0.0,13.18,8.94,1.4,1.41,0.0889,0.035,0.0,0.0,0.038,0.00034,1.0
566,1403,10300064220,2017-03-09T12:12:11Z,Berry Nut Blend Breakfast In The Go!,Emerald,US,42.5,d,1870.0,21.18,4.71,0.0,0.0,58.82,40.0,7.1,9.41,0.38862,0.153,0.0,0.0,0.188,0.00254,13.0
567,1404,10300064701,2017-03-09T10:51:43Z,Breakfast On The Go! Nut & Granola Mix,Emerald,US,42.5,d,1971.0,25.88,5.88,0.0,0.0,51.76,25.88,7.1,11.76,0.68834,0.271,0.0,0.0,0.094,0.00339,13.0
568,1405,10300064893,2017-03-09T16:10:22Z,Nutty Bites,"Emerald,  Diamond Foods  Inc.",US,85.0,b,494.0,7.06,1.18,0.0,0.0,12.94,5.88,1.2,3.53,0.28448,0.112,0.0,0.0028,0.047,0.00085,1.0
569,1406,10300064909,2017-03-09T16:10:22Z,"Nutty Bites, Cinnamon Pecan","Emerald,  Diamond Foods  Inc.",US,85.0,b,540.0,9.41,1.18,0.0,0.0,11.76,5.88,1.2,2.35,0.28448,0.112,0.0,0.0,0.024,0.00085,2.0
570,1407,10300064916,2017-03-09T16:10:22Z,"Nutty Bites, Banana Walnut","Emerald,  Diamond Foods  Inc.",US,85.0,b,494.0,5.88,1.18,0.0,0.0,14.12,7.06,1.2,2.35,0.28448,0.112,0.0,0.0,0.0,0.00085,2.0
571,1408,10300064923,2017-03-09T15:25:16Z,"Nutty Bites, Chai","Emerald,  Diamond Foods  Inc.",US,85.0,b,494.0,7.06,1.18,0.0,0.0,11.76,5.88,1.2,3.53,0.28448,0.112,0.0,0.0,0.024,0.00127,1.0
572,1409,10300065401,2017-03-09T15:46:48Z,Halves & Pieces Cashews,"Emerald,  Diamond Foods  Inc.",US,35.0,d,2389.0,45.71,7.14,0.0,0.0,28.57,5.71,2.9,17.14,0.83566,0.329,0.0,0.0,0.057,0.00771,14.0
573,1410,10300065418,2017-03-09T15:03:59Z,Chocolate Peanut Butter,"Emerald,  Diamond Foods  Inc.",US,35.0,d,2272.0,40.0,4.29,0.0,0.0,37.14,22.86,8.6,17.14,0.94234,0.371,0.0,0.0,0.114,0.00309,14.0
574,1411,10300065425,2017-03-09T16:10:22Z,Salt & Pepper Cashews,Emerald,US,35.0,d,2389.0,45.71,7.14,0.0,0.0,28.57,5.71,2.9,17.14,1.45034,0.571,0.0,0.0,0.057,0.00514,17.0
575,1412,10300102793,2017-03-09T11:20:49Z,Glazed Pecans Pie,Emerald,US,28.0,d,2243.0,39.29,3.57,0.0,0.0,42.86,35.71,3.6,3.57,0.99822,0.393,0.0,0.0,0.071,0.00129,15.0
576,1413,10300106395,2017-03-10T08:39:40Z,Glazed Pecans,Emerald,US,28.0,d,2243.0,42.86,3.57,0.0,0.0,46.43,28.57,7.1,3.57,0.90678,0.357,0.0,0.0,0.071,0.00129,13.0
577,1414,10300106494,2017-03-10T08:39:41Z,Mixed Nuts,Emerald,US,28.0,d,2243.0,39.29,3.57,0.0,0.0,35.71,21.43,7.1,14.29,0.9525,0.375,0.0,0.0,0.143,0.00257,12.0
578,1415,10300141518,2017-03-09T12:05:23Z,Premium Pecan Halves,Diamond,US,30.0,c,2929.0,73.33,6.67,0.0,0.0,13.33,3.33,10.0,10.0,0.0,0.0,0.0,0.0,0.067,0.0024,9.0
579,1416,10300141549,2017-03-09T15:46:46Z,"Of California, Pecan Halves","Diamond,  Diamond Foods  Inc.",US,30.0,c,2929.0,73.33,6.67,0.0,0.0,13.33,3.33,10.0,10.0,0.0,0.0,0.0,0.0,0.067,0.0024,9.0
580,1417,10300144328,2017-03-09T14:51:32Z,Chopped Pecans,"Diamond,  Diamond Foods  Inc.",US,30.0,c,2929.0,73.33,6.67,0.0,0.0,13.33,3.33,10.0,10.0,0.0,0.0,0.0,0.0,0.067,0.0024,9.0
581,1418,10300144465,2017-03-09T16:10:22Z,Shelled Walnuts,"Diamond,  Diamond Foods  Inc.",US,30.0,c,2791.0,66.67,6.67,0.0,0.0,13.33,3.33,6.7,16.67,0.0,0.0,0.0,0.0,0.067,0.0024,9.0
582,1419,10300144472,2017-03-09T15:40:08Z,"Of California, Chopped Walnuts","Diamond,  Diamond Foods  Inc.",US,30.0,c,2791.0,66.67,6.67,0.0,0.0,13.33,3.33,6.7,16.67,0.0,0.0,0.0,0.0,0.067,0.0024,9.0
583,1420,10300144519,2017-03-09T09:39:13Z,"Of California, Nut Toppings Glazed Pecans","Diamond,  Diamond Of California",US,28.0,d,2243.0,39.29,3.57,0.0,0.0,42.86,35.71,3.6,3.57,1.13284,0.446,0.0,0.0,0.071,0.00129,15.0
584,1422,10300145646,2017-03-09T12:19:03Z,Pecan Halves,Diamond,US,30.0,c,2929.0,73.33,6.67,0.0,0.0,13.33,3.33,10.0,10.0,0.0,0.0,0.0,0.0,0.067,0.0024,9.0
585,1423,10300148647,2017-03-09T13:04:20Z,Chopped Pecans,Diamond,US,30.0,c,2929.0,73.33,6.67,0.0,0.0,13.33,3.33,10.0,10.0,0.0,0.0,0.0,0.0,0.067,0.0024,9.0
586,1424,10300248941,2017-03-09T15:25:16Z,Chopped Hazelnuts,Diamond Foods  Inc.,US,30.0,c,2648.0,60.0,5.0,0.0,0.0,16.67,3.33,10.0,13.33,0.0,0.0,0.0,0.008,0.133,0.0048,6.0
587,1425,10300303022,2017-03-09T10:57:23Z,Almonds,Emerald,US,28.0,c,2389.0,46.43,3.57,0.0,0.0,25.0,3.57,10.7,21.43,0.40894,0.161,0.0,0.0,0.286,0.00386,6.0
588,1426,10300303640,2017-03-09T11:23:07Z,Cinnamon Roast Almonds,Emerald,US,28.0,c,2389.0,46.43,3.57,0.0,0.0,25.0,3.57,10.7,21.43,0.40894,0.161,0.0,0.0,0.286,0.00386,6.0
589,1427,10300304647,2017-03-09T10:47:47Z,Honey Glazed Almonds,Emerald,US,28.0,d,2092.0,35.71,3.57,0.0,0.0,46.43,28.57,7.1,14.29,1.36144,0.536,0.0,0.0,0.214,0.00257,15.0
590,1428,10300305644,2017-03-09T10:04:03Z,Almonds,Emerald,US,28.0,d,1941.0,32.14,1.79,0.0,0.0,46.43,35.71,7.1,14.29,1.27,0.5,0.0,0.0043,0.143,0.00257,13.0
591,1429,10300333241,2017-03-09T13:04:21Z,"100 Calorie Packs Cashews Halves & Pieces, Roasted & Salted",Emerald,US,17.5,d,2389.0,45.71,8.57,0.0,0.0,28.57,5.71,5.7,17.14,0.79756,0.314,0.0,0.0,0.0,0.00617,14.0
592,1430,10300333647,2017-03-09T10:47:46Z,Natural Almonds,Emerald,US,28.0,b,2389.0,50.0,3.57,0.0,0.0,21.43,3.57,10.7,21.43,0.0,0.0,0.0,0.0,0.286,0.00386,0.0
593,1431,10300333746,2017-03-09T10:47:47Z,Smoked Almonds,Emerald,US,28.0,d,2389.0,50.0,5.36,0.0,0.0,21.43,3.57,10.7,17.86,1.63322,0.643,0.0,0.0,0.214,0.00386,14.0
594,1432,10300333999,2017-03-10T09:51:36Z,"Halves & Pieces Cashew, Roasted & Salted",Emerald,US,17.5,d,2389.0,45.71,8.57,0.0,0.0,28.57,5.71,5.7,17.14,0.79756,0.314,0.0,0.0,0.0,0.00617,14.0
595,1433,10300334644,2017-03-09T15:40:08Z,"Roast Almonds, Vanilla","Emerald,  Diamond Foods  Inc.",US,28.0,c,2389.0,46.43,3.57,0.0,0.0,25.0,3.57,10.7,21.43,0.49784,0.196,0.0,0.0,0.214,0.00386,7.0
596,1434,10300335252,2017-03-09T13:04:22Z,"100 Calorie Packs Cashews, Dill Pickle",Emerald,US,17.5,d,2389.0,45.71,8.57,0.0,0.0,28.57,5.71,5.7,17.14,0.87122,0.343,0.0,0.0,0.0,0.00617,14.0
597,1436,10300336259,2017-03-09T14:54:19Z,Jalapeno Cashews,"Emerald,  Diamond Foods  Inc.",US,17.5,d,2389.0,45.71,8.57,0.0,0.0,28.57,5.71,5.7,17.14,1.30556,0.514,0.0,0.0,0.0,0.00617,16.0
598,1437,10300336648,2017-03-09T14:06:35Z,Dry Roasted Almonds,Emerald,US,28.0,d,2389.0,46.43,3.57,0.0,0.0,25.0,3.57,10.7,21.43,1.63322,0.643,0.0,0.0,0.286,0.00386,12.0
599,1438,10300337256,2017-03-09T13:04:22Z,"100 Calorie Packs Cashews, Salt & Pepper",Emerald,US,17.5,d,2389.0,45.71,8.57,0.0,0.0,28.57,5.71,5.7,17.14,1.37922,0.543,0.0,0.0,0.0,0.00617,17.0
600,1439,10300337294,2017-03-09T15:40:08Z,"Cashews, Salt & Pepper","Emerald,  Diamond Foods  Inc.",US,17.5,d,2389.0,45.71,8.57,0.0,0.0,28.57,5.71,5.7,17.14,1.37922,0.543,0.0,0.0,0.0,0.00617,17.0
601,1440,10300341314,2017-03-09T12:05:23Z,Premium Whole Almonds,Diamond,US,30.0,b,2372.0,50.0,3.33,0.0,0.0,20.0,3.33,13.3,20.0,0.0,0.0,0.0,0.0,0.267,0.0048,0.0
602,1443,10300343622,2017-03-09T13:04:22Z,Cashew Halves,Diamond,US,30.0,d,2372.0,43.33,8.33,0.0,0.0,30.0,6.67,3.3,16.67,0.0,0.0,0.0,0.0,0.067,0.006,12.0
603,1444,10300343646,2017-03-09T13:04:22Z,Shelled Pistachios,Diamond,US,30.0,c,2372.0,46.67,5.0,0.0,0.0,26.67,6.67,10.0,20.0,0.0,0.0,9.99e-05,0.004,0.133,0.0036,7.0
604,1445,10300344018,2017-03-09T11:50:15Z,Whole Almonds,Diamond Foods  Inc.,US,30.0,b,2372.0,50.0,3.33,0.0,0.0,20.0,3.33,13.3,20.0,0.0,0.0,0.0,0.0,0.267,0.0048,0.0
605,1446,10300345626,2017-03-09T13:10:27Z,"Of California, Sliced Almonds","Diamond,  Diamond Of California",US,30.0,b,2372.0,50.0,3.33,0.0,0.0,23.33,3.33,13.3,16.67,0.0,0.0,0.0,0.0,0.267,0.0036,0.0
606,1447,10300345848,2017-03-10T08:39:41Z,Chopped Macadamia Nuts,Diamond Of California,US,30.0,d,3067.0,76.67,11.67,0.0,0.0,13.33,3.33,10.0,6.67,0.0,0.0,0.0,0.0,0.067,0.0036,14.0
607,1448,10300348627,2017-03-09T12:19:21Z,Slivered Almonds,Diamond,US,30.0,b,2372.0,50.0,3.33,0.0,0.0,23.33,3.33,13.3,20.0,0.0,0.0,0.0,0.0,0.267,0.0036,0.0
608,1449,10300348955,2017-03-09T13:04:22Z,"100 Calorie Packs Almonds, Dry Roasted",Emerald,US,17.5,d,2389.0,45.71,2.86,0.0,0.0,22.86,5.71,11.4,22.86,1.59766,0.629,0.0,0.0,0.229,0.00411,11.0
609,1450,10300348993,2017-03-10T09:51:35Z,Dry Roasted Almonds,Emerald,US,17.5,d,2389.0,45.71,2.86,0.0,0.0,22.86,5.71,11.4,22.86,1.59766,0.629,0.0,0.0,0.229,0.00411,11.0
610,1451,10300536529,2017-03-09T15:25:16Z,Deluxe Mixed Nuts,Diamond Foods  Inc.,US,28.0,d,2540.0,53.57,7.14,0.0,0.0,21.43,3.57,7.1,17.86,0.72644,0.286,0.0,0.0,0.143,0.00386,12.0
611,1452,10300536642,2017-03-09T13:04:21Z,Deluxe Mixed Nuts,Emerald,US,28.0,d,2540.0,53.57,7.14,0.0,0.0,21.43,3.57,7.1,17.86,0.72644,0.286,0.0,0.0,0.143,0.00386,12.0
612,1453,10300543299,2017-03-10T09:51:36Z,Almonds & Walnuts,Emerald,US,16.0,c,2615.0,56.25,6.25,0.0,0.0,18.75,6.25,12.5,18.75,0.0,0.0,0.0,0.0,0.125,0.00225,9.0
613,1454,10300550426,2017-03-09T11:55:59Z,Natural Walnuts & Almonds,Emerald,US,28.0,c,2540.0,57.14,5.36,0.0,0.0,17.86,3.57,10.7,17.86,0.0,0.0,0.0,0.0,0.214,0.00386,7.0
614,1455,10300550648,2017-03-09T15:25:16Z,Almonds & Cashews,"Emerald,  Diamond Foods  Inc.",US,28.0,c,2389.0,46.43,5.36,0.0,0.0,25.0,3.57,10.7,21.43,0.77216,0.304,0.0,0.0,0.214,0.00514,10.0
615,1456,10300550747,2017-03-09T15:40:08Z,Peanuts Almonds & Cashews,"Emerald,  Diamond Foods  Inc.",US,28.0,c,2389.0,46.43,5.36,0.0,0.0,21.43,3.57,7.1,21.43,0.72644,0.286,0.0,0.0,0.143,0.00514,10.0
616,1457,10300550846,2017-03-09T10:52:58Z,Almonds & Walnuts,Emerald,US,28.0,c,2540.0,57.14,5.36,0.0,0.0,17.86,3.57,10.7,17.86,0.0,0.0,0.0,0.0,0.214,0.00386,7.0
617,1458,10300553229,2017-03-09T12:06:08Z,Roasted & Salted Peanuts Almonds & Cashews,Emerald,US,28.0,c,2389.0,46.43,5.36,0.0,0.0,21.43,3.57,7.1,21.43,0.72644,0.286,0.0,0.0,0.143,0.00514,10.0
618,1459,10300554226,2017-03-09T12:06:10Z,"Emrald, Natural Almonds & Walnuts",Emerald,US,28.0,c,2540.0,57.14,5.36,0.0,0.0,17.86,3.57,10.7,17.86,0.0,0.0,0.0,0.0,0.214,0.00386,7.0
619,1460,10300580195,2017-03-09T15:25:17Z,Breakfast On The Go! Nut & Granola Mix,Diamond Foods  Inc.,US,42.5,d,1971.0,21.18,4.71,0.0,0.0,61.18,32.94,4.7,11.76,0.47752,0.188,0.0,0.0,0.047,0.00254,13.0
620,1461,10300583196,2017-03-09T14:54:20Z,"Breakfast On The Go!, Nut & Granola Mix","Emerald,  Diamond Foods  Inc.",US,42.5,d,1774.0,16.47,4.71,0.0,0.0,65.88,44.71,7.1,7.06,0.44704,0.176,0.0,0.0,0.188,0.00169,14.0
621,1462,10300586197,2017-03-09T15:46:49Z,Nut & Granola Mix With Glazed Walnuts,"Emerald,  Diamond Foods  Inc.",US,42.5,d,1870.0,21.18,4.71,0.0,0.0,58.82,40.0,7.1,9.41,0.38862,0.153,0.0,0.0,0.188,0.00254,13.0
622,1463,10300808794,2017-03-09T12:29:28Z,Glazed Walnuts,Emerald,US,28.0,d,2092.0,35.71,3.57,0.0,0.0,42.86,32.14,3.6,7.14,1.13284,0.446,0.0,0.0,0.071,0.00129,15.0
623,1464,10300808923,2017-03-09T16:10:22Z,Raspberry Glazed Almonds,"Emerald,  Diamond Foods  Inc.",US,28.0,d,1941.0,32.14,1.79,0.0,0.0,46.43,35.71,7.1,14.29,1.27,0.5,0.0,0.0043,0.143,0.00257,13.0
624,1465,10300808930,2017-03-09T15:03:59Z,"Almonds, Honey Glazed","Emerald,  Diamond Foods  Inc.",US,28.0,d,2092.0,35.71,3.57,0.0,0.0,46.43,28.57,7.1,14.29,1.36144,0.536,0.0,0.0,0.214,0.00257,15.0
625,1466,10300808954,2017-03-09T15:46:48Z,"Cashews, Salt & Pepper","Emerald,  Diamond Foods  Inc.",US,28.0,d,2389.0,46.43,7.14,0.0,0.0,28.57,7.14,3.6,17.86,1.36144,0.536,0.0,0.0,0.071,0.00643,15.0
626,1467,10300840190,2017-03-09T14:54:20Z,Dry Roasted Almonds,"Emerald,  Diamond Foods  Inc.",US,42.5,d,2364.0,47.06,3.53,0.0,0.0,23.53,4.71,11.8,21.18,1.6129,0.635,0.0,0.0,0.235,0.00339,13.0
627,1468,10300841715,2017-03-09T12:22:05Z,"Nut Toppings, Glazed Walnuts",Diamond,US,28.0,d,2243.0,35.71,3.57,0.0,0.0,42.86,35.71,3.6,7.14,1.13284,0.446,0.0,0.0,0.071,0.00129,15.0
628,1469,10300843191,2017-03-09T16:10:22Z,Cocoa Roast Almonds,"Emerald,  Diamond Foods  Inc.",US,42.5,c,2460.0,49.41,3.53,0.0,0.0,23.53,4.71,11.8,21.18,0.20828,0.082,0.0,0.0,0.235,0.00424,6.0
